speaker|session|mic|prompt_id|has_spect|spect_width|spect_height|prompt
M01|Session2_3|wav_arrayMic|0181|yes|446|513|He further proposed grants of an unspecified sum for experimental hospitals.
M01|Session2_3|wav_arrayMic|0182|yes|71|513|bloat
M01|Session2_3|wav_arrayMic|0183|yes|71|513|sergeant
M01|Session2_3|wav_arrayMic|0184|yes|104|513|lair
M01|Session2_3|wav_arrayMic|0185|yes|202|513|The misguided souls have lost their way.
M01|Session2_3|wav_arrayMic|0186|yes|61|513|oscar
M01|Session2_3|wav_arrayMic|0187|yes|165|513|There is a treehouse up above.
M01|Session2_3|wav_arrayMic|0188|yes|343|513|Aluminum silverware can often be flimsy.
M01|Session2_3|wav_arrayMic|0189|yes|99|513|quebec
M01|Session2_3|wav_arrayMic|0190|yes|90|513|shy
M01|Session2_3|wav_arrayMic|0191|yes|418|513|Nothing has been done yet to take advantage of the enabling legislation.
M01|Session2_3|wav_arrayMic|0192|yes|61|513|blow
M01|Session2_3|wav_arrayMic|0193|yes|61|513|loyal
M01|Session2_3|wav_arrayMic|0194|yes|108|513|seven
M01|Session2_3|wav_arrayMic|0195|yes|75|513|at
M01|Session2_3|wav_arrayMic|0196|yes|85|513|pretty
M01|Session2_3|wav_arrayMic|0197|yes|52|513|eight
M01|Session2_3|wav_arrayMic|0198|yes|57|513|hem
M01|Session2_3|wav_arrayMic|0199|yes|71|513|juliet
M01|Session2_3|wav_arrayMic|0200|yes|71|513|rich
M01|Session2_3|wav_arrayMic|0201|yes|71|513|pit
M01|Session2_3|wav_arrayMic|0202|yes|258|513|This is a period of transition for me.
M01|Session2_3|wav_arrayMic|0203|yes|57|513|cake
M01|Session2_3|wav_arrayMic|0204|yes|90|513|thorn
M01|Session2_3|wav_arrayMic|0205|yes|244|513|If you are losing water, replace it immediately.
M01|Session2_3|wav_arrayMic|0206|yes|207|513|When all else fails, use force.
M01|Session2_3|wav_arrayMic|0207|yes|75|513|fill
M01|Session2_3|wav_arrayMic|0208|yes|221|513|She wore warm, fleecy, woolen overalls.
M01|Session2_3|wav_arrayMic|0209|yes|235|513|Night after night, they received annoying phone calls.
M01|Session2_3|wav_arrayMic|0210|yes|66|513|reek
M01|Session2_3|wav_arrayMic|0211|yes|71|513|seeds
M01|Session2_3|wav_arrayMic|0212|yes|127|513|foxtrot
M01|Session2_3|wav_arrayMic|0213|yes|75|513|and
M01|Session2_3|wav_arrayMic|0214|yes|61|513|mike
M01|Session2_3|wav_arrayMic|0215|yes|61|513|hotel
M01|Session2_3|wav_arrayMic|0216|yes|66|513|written
M01|Session2_3|wav_arrayMic|0217|yes|75|513|kitten
M01|Session2_3|wav_arrayMic|0218|yes|57|513|lick
M01|Session2_3|wav_arrayMic|0219|yes|57|513|papa
M01|Session2_3|wav_arrayMic|0220|yes|66|513|november
M01|Session2_3|wav_arrayMic|0221|yes|75|513|much
M01|Session2_3|wav_arrayMic|0222|yes|155|513|I expect we'll bounce back this week.
M01|Session2_3|wav_arrayMic|0223|yes|66|513|five
M01|Session2_3|wav_arrayMic|0224|yes|52|513|top
M01|Session2_3|wav_arrayMic|0225|yes|53|513|take
M01|Session2_3|wav_arrayMic|0226|yes|57|513|chop
M01|Session2_3|wav_arrayMic|0227|yes|183|513|The box contained three sweaters.
M01|Session2_3|wav_arrayMic|0228|yes|57|513|him
M01|Session2_3|wav_arrayMic|0229|yes|57|513|mitten
M01|Session2_3|wav_arrayMic|0230|yes|57|513|fat
M01|Session2_3|wav_arrayMic|0231|yes|57|513|golf
M01|Session2_3|wav_arrayMic|0232|yes|258|513|Before Thursday's exam, review every formula.
M01|Session2_3|wav_arrayMic|0233|yes|85|513|dart
M01|Session2_3|wav_arrayMic|0234|yes|52|513|leak
M01|Session2_3|wav_arrayMic|0235|yes|258|513|The museum hires musicians every evening.
M01|Session2_3|wav_arrayMic|0236|yes|61|513|part
M01|Session2_3|wav_arrayMic|0237|yes|61|513|nine
M01|Session2_3|wav_arrayMic|0238|yes|71|513|spark
M01|Session2_3|wav_arrayMic|0239|yes|188|513|Alfalfa is healthy for you.
M01|Session2_3|wav_arrayMic|0240|yes|183|513|The job provides many benefits.
M01|Session2_3|wav_arrayMic|0241|yes|57|513|kilo
M01|Session2_3|wav_arrayMic|0242|yes|202|513|I have had my bell rung.
M01|Session2_3|wav_arrayMic|0243|yes|71|513|bitten
M01|Session2_3|wav_arrayMic|0244|yes|61|513|leak
M01|Session2_3|wav_arrayMic|0245|yes|179|513|thought
M01|Session2_3|wav_arrayMic|0246|yes|66|513|thought
M01|Session2_3|wav_arrayMic|0247|yes|47|513|hum
M01|Session2_3|wav_arrayMic|0248|yes|61|513|spit
M01|Session2_3|wav_arrayMic|0249|yes|118|513|The books are very expensive.
M01|Session2_3|wav_arrayMic|0250|yes|61|513|side
M01|Session2_3|wav_arrayMic|0251|yes|66|513|brawn
M01|Session2_3|wav_arrayMic|0252|yes|75|513|lima
M01|Session2_3|wav_arrayMic|0253|yes|52|513|pitting
M01|Session2_3|wav_arrayMic|0254|yes|146|513|Students watched as he got out.
M01|Session2_3|wav_arrayMic|0255|yes|179|513|A roll of wire lay near the wall.
M01|Session2_3|wav_arrayMic|0256|yes|47|513|no
M01|Session2_3|wav_arrayMic|0257|yes|52|513|start
M01|Session2_3|wav_arrayMic|0258|yes|57|513|park
M01|Session2_3|wav_arrayMic|0259|yes|52|513|harp
M01|Session2_3|wav_arrayMic|0260|yes|75|513|sitting
M01|Session2_3|wav_arrayMic|0261|yes|52|513|dark
M01|Session2_3|wav_arrayMic|0262|yes|150|513|Carl lives in a lively home. 
M01|Session2_3|wav_arrayMic|0263|yes|71|513|city
M01|Session2_3|wav_arrayMic|0264|yes|61|513|witch
M01|Session2_3|wav_arrayMic|0265|yes|66|513|him
M01|Session2_3|wav_arrayMic|0266|yes|61|513|knitting
M01|Session2_3|wav_arrayMic|0267|yes|66|513|vat
M01|Session2_3|wav_arrayMic|0268|yes|193|513|It was a good win for us.
M01|Session2_3|wav_arrayMic|0269|yes|71|513|spain
M01|Session2_3|wav_arrayMic|0270|yes|61|513|sell
M01|Session2_3|wav_arrayMic|0271|yes|136|513|He wrapped the package hastily.
M01|Session2_3|wav_arrayMic|0272|yes|80|513|hitting
M01|Session2_3|wav_arrayMic|0273|yes|52|513|witty
M01|Session2_3|wav_arrayMic|0274|yes|104|513|witty
M01|Session2_3|wav_arrayMic|0275|yes|169|513|Swing your arm as high as you can.
M01|Session2_3|wav_arrayMic|0276|yes|57|513|mush
M01|Session2_3|wav_arrayMic|0277|yes|52|513|heart
M01|Session2_3|wav_arrayMic|0278|yes|197|513|Both injuries were to the same leg.
M01|Session2_3|wav_arrayMic|0279|yes|57|513|league
M01|Session2_3|wav_arrayMic|0280|yes|75|513|six
M01|Session2_3|wav_arrayMic|0281|yes|52|513|pit
M01|Session2_3|wav_arrayMic|0282|yes|61|513|seed
M01|Session2_3|wav_arrayMic|0283|yes|52|513|hat
M01|Session2_3|wav_arrayMic|0284|yes|132|513|[relax your mouth in its normal position]
M01|Session2_3|wav_arrayMic|0285|yes|61|513|yes
M01|Session2_3|wav_arrayMic|0286|yes|47|513|brought
M01|Session2_3|wav_arrayMic|0287|yes|47|513|ticker
M02|Session1|wav_headMic|0001|yes|545|513|[say 'Pah-Tah-Kah' repeatedly]
M02|Session1|wav_headMic|0002|yes|205|513|[relax your mouth in its normal position]
M02|Session1|wav_headMic|0003|yes|349|513|[say 'Ah-P-Eee' repeatedly]
M02|Session1|wav_headMic|0004|yes|217|513|[say 'Eee-P-Ah' repeatedly]
M02|Session1|wav_headMic|0005|yes|139|513|[say 'OA' as in cOAt in a very low pitch]
M02|Session1|wav_headMic|0006|yes|61|513|grow
M02|Session1|wav_headMic|0007|yes|71|513|feed
M02|Session1|wav_headMic|0008|yes|54|513|alpha
M02|Session1|wav_headMic|0009|yes|61|513|pat
M02|Session1|wav_headMic|0010|yes|67|513|farm
M02|Session1|wav_headMic|0011|yes|113|513|[relax your mouth in its normal position]
M02|Session1|wav_headMic|0012|yes|67|513|sip
M02|Session1|wav_headMic|0013|yes|371|513|input/images/kitchen.jpg
M02|Session1|wav_headMic|0014|yes|61|513|dagger
M02|Session1|wav_headMic|0015|yes|68|513|rain
M02|Session1|wav_headMic|0016|yes|59|513|fair
M02|Session1|wav_headMic|0017|yes|52|513|feet
M02|Session1|wav_headMic|0018|yes|84|513|ship
M02|Session1|wav_headMic|0019|yes|61|513|park
M02|Session1|wav_headMic|0020|yes|250|513|Grandfather likes to be modern in his language.
M02|Session1|wav_headMic|0021|yes|61|513|bubble
M02|Session1|wav_headMic|0022|yes|101|513|bit
M02|Session1|wav_headMic|0023|yes|252|513|Well, he is nearly ninety-three years old; 
M02|Session1|wav_headMic|0024|yes|83|513|trouble
M02|Session1|wav_headMic|0025|yes|89|513|chair
M02|Session1|wav_headMic|0026|yes|89|513|raid
M02|Session1|wav_headMic|0027|yes|99|513|the
M02|Session1|wav_headMic|0028|yes|68|513|gadget
M02|Session1|wav_headMic|0029|yes|66|513|one
M02|Session1|wav_headMic|0030|yes|78|513|torn
M02|Session1|wav_headMic|0031|yes|79|513|go
M02|Session1|wav_headMic|0032|yes|93|513|swarm
M02|Session1|wav_headMic|0033|yes|83|513|share
M02|Session1|wav_headMic|0034|yes|404|513|giving those who observe him a pronounced feeling of the utmost respect.
M02|Session1|wav_headMic|0035|yes|158|513|I can
M02|Session1|wav_headMic|0036|yes|98|513|I can read
M02|Session1|wav_headMic|0037|yes|136|513|[say 'Ah' for 5 seconds]
M02|Session1|wav_headMic|0038|yes|63|513|feet
M02|Session1|wav_headMic|0039|yes|80|513|sticks
M02|Session1|wav_headMic|0040|yes|57|513|rate
M02|Session1|wav_headMic|0041|yes|62|513|knew
M02|Session1|wav_headMic|0042|yes|58|513|tip
M02|Session1|wav_headMic|0043|yes|77|513|know
M02|Session1|wav_headMic|0044|yes|317|513|he dresses himself in an ancient black frock coat, 
M02|Session1|wav_headMic|0045|yes|99|513|yes
M02|Session1|wav_headMic|0046|yes|99|513|tear [as in "tear up that paper"]
M02|Session1|wav_headMic|0047|yes|92|513|store
M02|Session1|wav_headMic|0048|yes|60|513|chair
M02|Session1|wav_headMic|0049|yes|76|513|swarm
M02|Session1|wav_headMic|0050|yes|99|513|[say 'Eee' in a very high pitch]
M02|Session1|wav_headMic|0051|yes|70|513|bat
M02|Session1|wav_headMic|0052|yes|200|513|input/images/story_starters_15.jpg
M02|Session1|wav_headMic|0053|yes|115|513|stubble
M02|Session1|wav_headMic|0054|yes|72|513|trait
M02|Session1|wav_headMic|0055|yes|298|513|She had your dark suit in greasy wash water all year.
M02|Session1|wav_headMic|0056|yes|108|513|horn
M02|Session1|wav_headMic|0057|yes|104|513|lead [as in "I will lead you"]
M02|Session1|wav_headMic|0058|yes|78|513|sheet
M02|Session1|wav_headMic|0059|yes|87|513|beta
M02|Session1|wav_headMic|0060|yes|98|513|slip
M02|Session1|wav_headMic|0061|yes|102|513|beat
M02|Session1|wav_headMic|0062|yes|441|513|When he speaks, his voice is just a bit cracked and quivers a trifle.
M02|Session1|wav_headMic|0063|yes|78|513|car
M02|Session1|wav_headMic|0064|yes|83|513|knee
M02|Session1|wav_headMic|0065|yes|70|513|no
M02|Session1|wav_headMic|0066|yes|238|513|yet he still thinks as swiftly as ever.
M02|Session1|wav_headMic|0067|yes|174|513|usually minus several buttons; 
M02|Session1|wav_headMic|0068|yes|80|513|floor
M02|Session1|wav_headMic|0069|yes|89|513|train
M02|Session1|wav_headMic|0070|yes|60|513|weed
M02|Session1|wav_headMic|0071|yes|269|513|We have often urged him to walk more and smoke less, 
M02|Session1|wav_headMic|0072|yes|52|513|left
M02|Session1|wav_headMic|0073|yes|95|513|born
M02|Session1|wav_headMic|0074|yes|70|513|beat
M02|Session1|wav_headMic|0075|yes|69|513|knew
M02|Session1|wav_headMic|0076|yes|64|513|right
M02|Session1|wav_headMic|0077|yes|79|513|range
M02|Session1|wav_headMic|0078|yes|70|513|sip
M02|Session1|wav_headMic|0079|yes|75|513|stick
M02|Session1|wav_headMic|0080|yes|308|513|he slowly takes a short walk in the open air each day.
M02|Session1|wav_headMic|0081|yes|90|513|storm
M02|Session1|wav_headMic|0082|yes|151|513|[say 'Ah' for 5 seconds]
M02|Session1|wav_headMic|0083|yes|72|513|double
M02|Session1|wav_headMic|0084|yes|74|513|down
M02|Session1|wav_headMic|0085|yes|78|513|fee
M02|Session1|wav_headMic|0086|yes|61|513|glow
M02|Session1|wav_headMic|0087|yes|83|513|form
M02|Session1|wav_headMic|0088|yes|63|513|warm
M02|Session1|wav_headMic|0089|yes|85|513|rave
M02|Session1|wav_headMic|0090|yes|72|513|warm
M02|Session1|wav_headMic|0091|yes|76|513|sip
M02|Session1|wav_headMic|0092|yes|364|513|Twice each day he plays skillfully and with zest upon our small organ.
M02|Session1|wav_headMic|0093|yes|62|513|dug
M02|Session1|wav_headMic|0094|yes|76|513|storm
M02|Session1|wav_headMic|0095|yes|57|513|meat
M02|Session1|wav_headMic|0096|yes|93|513|swore
M02|Session1|wav_headMic|0097|yes|58|513|up
M02|Session1|wav_headMic|0098|yes|288|513|A long, flowing beard clings to his chin, 
M02|Session1|wav_headMic|0099|yes|128|513|dark
M02|Session1|wav_headMic|0100|yes|89|513|rake
M02|Session1|wav_headMic|0101|yes|64|513|race
M02|Session1|wav_headMic|0102|yes|97|513|air
M02|Session1|wav_headMic|0103|yes|164|513|I can read
M02|Session1|wav_headMic|0104|yes|67|513|air
M02|Session1|wav_headMic|0105|yes|90|513|jacket
M02|Session1|wav_headMic|0106|yes|255|513|Don't ask me to carry an oily rag like that.
M02|Session1|wav_headMic|0107|yes|84|513|rage
M02|Session1|wav_headMic|0108|yes|74|513|hair
M02|Session1|wav_headMic|0109|yes|74|513|bug
M02|Session1|wav_headMic|0110|yes|73|513|for
M02|Session1|wav_headMic|0111|yes|90|513|goat
M02|Session1|wav_headMic|0112|yes|102|513|jagged
M02|Session1|wav_headMic|0113|yes|84|513|corn
M02|Session1|wav_headMic|0114|yes|82|513|spark
M02|Session1|wav_headMic|0115|yes|428|513|Except in the winter when the ooze or snow or ice prevents,
M02|Session1|wav_headMic|0116|yes|91|513|feed
M02|Session1|wav_headMic|0117|yes|271|513|The quick brown fox jumps over the lazy dog.
M02|Session1|wav_headMic|0118|yes|255|513|but he always answers, "Banana oil!" 
M02|Session1|wav_headMic|0119|yes|54|513|two
M02|Session1|wav_headMic|0120|yes|74|513|trade
M02|Session1|wav_headMic|0121|yes|201|513|You wished to know all about my grandfather.
M02|Session1|wav_headMic|0122|yes|82|513|trace
M02|Session1|wav_headMic|0123|yes|86|513|cycle
M02|Session1|wav_headMic|0124|yes|86|513|error
M02|Session1|wav_headMic|0125|yes|66|513|of
M02|Session1|wav_headMic|0126|yes|160|513|I just try to do my best.
M02|Session1|wav_headMic|0127|yes|210|513|Both figures would go higher in later years.
M02|Session1|wav_headMic|0128|yes|129|513|menu
M02|Session1|wav_headMic|0129|yes|93|513|side
M02|Session1|wav_headMic|0130|yes|197|513|I tried to tell people in the community.
M02|Session1|wav_headMic|0131|yes|83|513|sigh
M02|Session1|wav_headMic|0132|yes|96|513|loop
M02|Session1|wav_headMic|0133|yes|79|513|here
M02|Session1|wav_headMic|0134|yes|84|513|area
M02|Session1|wav_headMic|0135|yes|234|513|Why yell or worry over silly items? 
M02|Session1|wav_headMic|0136|yes|84|513|hear
M02|Session1|wav_headMic|0137|yes|277|513|Everything went real smooth, the sheriff said. 
M02|Session1|wav_headMic|0138|yes|67|513|ate
M02|Session1|wav_headMic|0139|yes|91|513|write
M02|Session1|wav_headMic|0140|yes|87|513|hate
M02|Session1|wav_headMic|0141|yes|126|513|This was easy for us. 
M02|Session1|wav_headMic|0142|yes|84|513|whoop
M02|Session1|wav_headMic|0143|yes|79|513|no
M02|Session1|wav_headMic|0144|yes|76|513|drop
M02|Session1|wav_headMic|0145|yes|78|513|droop
M02|Session1|wav_headMic|0146|yes|70|513|slip
M02|Session1|wav_headMic|0147|yes|95|513|sway
M02|Session1|wav_headMic|0148|yes|72|513|shout
M02|Session1|wav_headMic|0149|yes|61|513|shoot
M02|Session1|wav_headMic|0150|yes|234|513|Are your grades higher or lower than Nancy's? 
M02|Session1|wav_headMic|0151|yes|55|513|fruit
M02|Session1|wav_headMic|0152|yes|227|513|You'd be better off taking a cold shower.
M02|Session1|wav_headMic|0153|yes|15|513|xxx
M02|Session1|wav_headMic|0154|yes|241|513|The islands are sparsely populated.
M02|Session1|wav_headMic|0155|yes|68|513|knot
M02|Session1|wav_headMic|0156|yes|77|513|pot
M02|Session1|wav_headMic|0157|yes|85|513|boot
M02|Session1|wav_headMic|0158|yes|80|513|three
M02|Session1|wav_headMic|0159|yes|49|513|play
M02|Session1|wav_headMic|0160|yes|86|513|sprinkle
M02|Session1|wav_headMic|0161|yes|62|513|mut
M02|Session1|wav_headMic|0162|yes|79|513|were
M02|Session1|wav_headMic|0163|yes|74|513|we're
M02|Session1|wav_headMic|0164|yes|77|513|dot
M02|Session1|wav_headMic|0165|yes|66|513|suit
M02|Session1|wav_headMic|0166|yes|70|513|single
M02|Session1|wav_headMic|0167|yes|78|513|pad
M02|Session1|wav_headMic|0168|yes|394|513|If you destroy confidence in banks, you do something to the economy, he said.
M02|Session1|wav_headMic|0169|yes|217|513|All the big baseball players get traded.
M02|Session1|wav_headMic|0170|yes|72|513|pay
M02|Session1|wav_headMic|0171|yes|78|513|cheer
M02|Session1|wav_headMic|0172|yes|204|513|I can play this weekend.
M02|Session1|wav_headMic|0173|yes|141|513|I feel I can play this weekend.
M02|Session1|wav_headMic|0174|yes|156|513|They carried me off on the stretcher.
M02|Session1|wav_headMic|0175|yes|73|513|write
M02|Session1|wav_headMic|0176|yes|173|513|Will Robin wear a yellow lily? 
M02|Session1|wav_headMic|0177|yes|62|513|witch
M02|Session1|wav_headMic|0178|yes|69|513|shear
M02|Session1|wav_headMic|0179|yes|77|513|near
M02|Session1|wav_headMic|0180|yes|65|513|steer
M02|Session1|wav_headMic|0181|yes|74|513|bad
M02|Session1|wav_headMic|0182|yes|82|513|galore
M02|Session1|wav_headMic|0183|yes|205|513|Bright sunshine shimmers on the ocean. 
M02|Session1|wav_headMic|0184|yes|155|513|We gathered shells on the beach.
M02|Session1|wav_headMic|0185|yes|158|513|He will allow a rare lie. 
M02|Session1|wav_headMic|0186|yes|82|513|charlie
M02|Session1|wav_headMic|0187|yes|81|513|wish
M02|Session1|wav_headMic|0188|yes|77|513|ate
M02|Session1|wav_headMic|0189|yes|72|513|light
M02|Session1|wav_headMic|0190|yes|82|513|knew
M02|Session1|wav_headMic|0191|yes|82|513|tie
M02|Session1|wav_headMic|0192|yes|66|513|through
M02|Session1|wav_headMic|0193|yes|43|513|though
M02|Session1|wav_headMic|0194|yes|78|513|tear [as in "tear in my eye"]
M02|Session1|wav_headMic|0195|yes|79|513|floor
M02|Session1|wav_headMic|0196|yes|174|513|Their house is grey and white.
M02|Session1|wav_headMic|0197|yes|228|513|Nothing is as offensive as ignorance
M02|Session1|wav_headMic|0198|yes|216|513|Nothing is as offensive as innocence. 
M02|Session1|wav_headMic|0199|yes|94|513|slay
M02|Session1|wav_headMic|0200|yes|86|513|snoop
M02|Session1|wav_headMic|0201|yes|82|513|sigh
M02|Session1|wav_headMic|0202|yes|85|513|rocks
M02|Session1|wav_headMic|0203|yes|132|513|She is thinner than I am. 
M02|Session1|wav_headMic|0204|yes|72|513|urgent
M02|Session1|wav_headMic|0205|yes|67|513|jungle
M02|Session1|wav_headMic|0206|yes|52|513|bear
M02|Session1|wav_headMic|0207|yes|58|513|suit
M02|Session1|wav_headMic|0208|yes|143|513|Just one side got wet.
M02|Session1|wav_headMic|0209|yes|78|513|pile
M02|Session1|wav_headMic|0210|yes|144|513|You're used to being on the field.
M02|Session1|wav_headMic|0211|yes|78|513|forward
M02|Session1|wav_headMic|0212|yes|70|513|four
M02|Session1|wav_headMic|0213|yes|72|513|peer
M02|Session1|wav_headMic|0214|yes|76|513|delta
M02|Session1|wav_headMic|0215|yes|163|513|I looked up and noticed two old men.
M02|Session1|wav_headMic|0216|yes|63|513|slip
M02|Session1|wav_headMic|0217|yes|141|513|I was conscious all the time.
M02|Session1|wav_headMic|0218|yes|94|513|prior
M02|Session1|wav_headMic|0219|yes|76|513|tile
M02|Session1|wav_headMic|0220|yes|69|513|fear
M02|Session1|wav_headMic|0221|yes|63|513|back
M02|Session1|wav_headMic|0222|yes|258|513|One validated acts of school districts. 
M02|Session1|wav_headMic|0223|yes|81|513|mere
M02|Session1|wav_headMic|0224|yes|65|513|fate
M02|Session1|wav_headMic|0225|yes|67|513|bat
M02|Session1|wav_headMic|0226|yes|243|513|Mother sews yellow gingham aprons.
M02|Session1|wav_headMic|0227|yes|78|513|much
M02|Session1|wav_headMic|0228|yes|74|513|know
M02|Session1|wav_headMic|0229|yes|107|513|[relax your mouth in its normal position]
M02|Session1|wav_headMic|0230|yes|48|513|rock
M02|Session1|wav_headMic|0231|yes|67|513|rock
M02|Session1|wav_headMic|0232|yes|209|513|Jane may earn more money by working hard. 
M02|Session1|wav_headMic|0233|yes|87|513|sigh
M02|Session1|wav_headMic|0234|yes|54|513|troop
M02|Session1|wav_headMic|0235|yes|82|513|root
M02|Session1|wav_headMic|0236|yes|161|513|I scrubbed the floors thoroughly.
M02|Session1|wav_headMic|0237|yes|85|513|thigh
M02|Session1|wav_headMic|0238|yes|203|513|The train approached the depot slowly.
M02|Session1|wav_headMic|0239|yes|74|513|deer
M02|Session1|wav_headMic|0240|yes|92|513|explore
M02|Session1|wav_arrayMic|0001|yes|540|513|[say 'Pah-Tah-Kah' repeatedly]
M02|Session1|wav_arrayMic|0002|yes|132|513|[relax your mouth in its normal position]
M02|Session1|wav_arrayMic|0003|yes|272|513|[say 'Ah-P-Eee' repeatedly]
M02|Session1|wav_arrayMic|0004|yes|240|513|[say 'Eee-P-Ah' repeatedly]
M02|Session1|wav_arrayMic|0005|yes|75|513|[say 'OA' as in cOAt in a very low pitch]
M02|Session1|wav_arrayMic|0006|yes|47|513|grow
M02|Session1|wav_arrayMic|0007|yes|33|513|feed
M02|Session1|wav_arrayMic|0008|yes|43|513|alpha
M02|Session1|wav_arrayMic|0009|yes|47|513|pat
M02|Session1|wav_arrayMic|0010|yes|52|513|farm
M02|Session1|wav_arrayMic|0011|yes|80|513|[relax your mouth in its normal position]
M02|Session1|wav_arrayMic|0012|yes|61|513|sip
M02|Session1|wav_arrayMic|0013|yes|399|513|input/images/kitchen.jpg
M02|Session1|wav_arrayMic|0014|yes|61|513|dagger
M02|Session1|wav_arrayMic|0015|yes|61|513|rain
M02|Session1|wav_arrayMic|0016|yes|38|513|fair
M02|Session1|wav_arrayMic|0017|yes|38|513|feet
M02|Session1|wav_arrayMic|0018|yes|94|513|ship
M02|Session1|wav_arrayMic|0019|yes|52|513|park
M02|Session1|wav_arrayMic|0020|yes|258|513|Grandfather likes to be modern in his language.
M02|Session1|wav_arrayMic|0021|yes|47|513|bubble
M02|Session1|wav_arrayMic|0022|yes|43|513|bit
M02|Session1|wav_arrayMic|0023|yes|207|513|Well, he is nearly ninety-three years old; 
M02|Session1|wav_arrayMic|0024|yes|61|513|trouble
M02|Session1|wav_arrayMic|0025|yes|57|513|chair
M02|Session1|wav_arrayMic|0026|yes|47|513|raid
M02|Session1|wav_arrayMic|0027|yes|47|513|the
M02|Session1|wav_arrayMic|0028|yes|71|513|gadget
M02|Session1|wav_arrayMic|0029|yes|43|513|one
M02|Session1|wav_arrayMic|0030|yes|57|513|torn
M02|Session1|wav_arrayMic|0031|yes|47|513|go
M02|Session1|wav_arrayMic|0032|yes|57|513|swarm
M02|Session1|wav_arrayMic|0033|yes|52|513|share
M02|Session1|wav_arrayMic|0034|yes|338|513|giving those who observe him a pronounced feeling of the utmost respect.
M02|Session1|wav_arrayMic|0035|yes|188|513|I can
M02|Session1|wav_arrayMic|0036|yes|94|513|I can read
M02|Session1|wav_arrayMic|0037|yes|132|513|[say 'Ah' for 5 seconds]
M02|Session1|wav_arrayMic|0038|yes|43|513|feet
M02|Session1|wav_arrayMic|0039|yes|61|513|sticks
M02|Session1|wav_arrayMic|0040|yes|57|513|rate
M02|Session1|wav_arrayMic|0041|yes|52|513|knew
M02|Session1|wav_arrayMic|0042|yes|43|513|tip
M02|Session1|wav_arrayMic|0043|yes|47|513|know
M02|Session1|wav_arrayMic|0044|yes|286|513|he dresses himself in an ancient black frock coat, 
M02|Session1|wav_arrayMic|0045|yes|52|513|yes
M02|Session1|wav_arrayMic|0046|yes|150|513|tear [as in "tear up that paper"]
M02|Session1|wav_arrayMic|0047|yes|61|513|store
M02|Session1|wav_arrayMic|0048|yes|66|513|chair
M02|Session1|wav_arrayMic|0049|yes|61|513|swarm
M02|Session1|wav_arrayMic|0050|yes|85|513|[say 'Eee' in a very high pitch]
M02|Session1|wav_arrayMic|0051|yes|33|513|bat
M02|Session1|wav_arrayMic|0052|yes|413|513|input/images/story_starters_15.jpg
M02|Session1|wav_arrayMic|0053|yes|71|513|stubble
M02|Session1|wav_arrayMic|0054|yes|38|513|trait
M02|Session1|wav_arrayMic|0055|yes|254|513|She had your dark suit in greasy wash water all year.
M02|Session1|wav_arrayMic|0056|yes|61|513|horn
M02|Session1|wav_arrayMic|0057|yes|66|513|lead [as in "I will lead you"]
M02|Session1|wav_arrayMic|0058|yes|61|513|sheet
M02|Session1|wav_arrayMic|0059|yes|57|513|beta
M02|Session1|wav_arrayMic|0060|yes|71|513|slip
M02|Session1|wav_arrayMic|0061|yes|38|513|beat
M02|Session1|wav_arrayMic|0062|yes|375|513|When he speaks, his voice is just a bit cracked and quivers a trifle.
M02|Session1|wav_arrayMic|0063|yes|155|513|car
M02|Session1|wav_arrayMic|0064|yes|38|513|knee
M02|Session1|wav_arrayMic|0065|yes|43|513|no
M02|Session1|wav_arrayMic|0066|yes|193|513|yet he still thinks as swiftly as ever.
M02|Session1|wav_arrayMic|0067|yes|141|513|usually minus several buttons; 
M02|Session1|wav_arrayMic|0068|yes|61|513|floor
M02|Session1|wav_arrayMic|0069|yes|47|513|train
M02|Session1|wav_arrayMic|0070|yes|43|513|weed
M02|Session1|wav_arrayMic|0071|yes|240|513|We have often urged him to walk more and smoke less, 
M02|Session1|wav_arrayMic|0072|yes|146|513|left
M02|Session1|wav_arrayMic|0073|yes|71|513|born
M02|Session1|wav_arrayMic|0074|yes|52|513|beat
M02|Session1|wav_arrayMic|0075|yes|47|513|knew
M02|Session1|wav_arrayMic|0076|yes|43|513|right
M02|Session1|wav_arrayMic|0077|yes|47|513|range
M02|Session1|wav_arrayMic|0078|yes|52|513|sip
M02|Session1|wav_arrayMic|0079|yes|52|513|stick
M02|Session1|wav_arrayMic|0080|yes|291|513|he slowly takes a short walk in the open air each day.
M02|Session1|wav_arrayMic|0081|yes|57|513|storm
M02|Session1|wav_arrayMic|0082|yes|122|513|[say 'Ah' for 5 seconds]
M02|Session1|wav_arrayMic|0083|yes|52|513|double
M02|Session1|wav_arrayMic|0084|yes|43|513|down
M02|Session1|wav_arrayMic|0085|yes|61|513|fee
M02|Session1|wav_arrayMic|0086|yes|52|513|glow
M02|Session1|wav_arrayMic|0087|yes|52|513|form
M02|Session1|wav_arrayMic|0088|yes|52|513|warm
M02|Session1|wav_arrayMic|0089|yes|52|513|rave
M02|Session1|wav_arrayMic|0090|yes|47|513|warm
M02|Session1|wav_arrayMic|0091|yes|47|513|sip
M02|Session1|wav_arrayMic|0092|yes|361|513|Twice each day he plays skillfully and with zest upon our small organ.
M02|Session1|wav_arrayMic|0093|yes|33|513|dug
M02|Session1|wav_arrayMic|0094|yes|52|513|storm
